52	384	-41018.926	0.704
52	431	-35538.33	0.75
52	425	-36232.164	0.714
52	411	-42417.72	0.676
52	419	-37020.227	0.696
52	412	-38071.02	0.674
52	391	-38437.39	0.674
52	426	-38665.043	0.671
52	421	-40790.36	0.67
52	389	-40148.797	0.663
52	394	-41057.94	0.659
52	415	-34548.023	0.682
52	405	-39176.785	0.683
52	433	-33090.418	0.671
52	428	-35496.27	0.683
52	400	-38588.11	0.683
52	412	-37379.195	0.675
52	389	-43739.883	0.681
52	436	-38407.38	0.661
52	400	-33729.71	0.673
52	412	-39981.914	0.683
52	393	-38741.344	0.671
52	437	-33341.145	0.673
52	427	-36778.848	0.679
52	428	-35454.79	0.671
52	434	-31740.467	0.691
52	418	-36964.223	0.683
52	421	-35574.53	0.673
52	426	-39379.707	0.675
52	432	-33545.164	0.672
52	435	-34694.98	0.681
52	410	-37629.91	0.681
52	431	-41961.566	0.67
52	417	-42045.95	0.667
52	397	-41290.97	0.688
52	434	-32929.777	0.67
52	393	-37962.395	0.684
52	437	-33465.066	0.675
52	404	-42397.33	0.664
52	387	-45967.645	0.671
52	422	-41367.41	0.667
52	411	-36888.348	0.684
52	423	-38789.543	0.677
52	404	-37830.52	0.684
52	415	-37397.754	0.677
52	419	-37278.477	0.673
52	430	-36282.496	0.675
52	399	-37311.797	0.678
52	410	-37213.63	0.673
52	398	-37224.03	0.689
52	422	-38896.363	0.67
52	426	-37186.88	0.742
52	426	-36514.76	0.818
52	423	-35835.754	0.771
52	429	-34294.23	0.781
52	401	-38765.04	0.684
52	409	-37567.312	0.721
52	405	-38834.56	0.661
52	431	-35637.92	0.668
52	425	-35337.344	0.676
52	438	-30784.426	0.669
52	404	-41465.246	0.679
52	425	-35716.016	0.659
52	396	-41348.566	0.682
52	395	-37100.918	0.679
52	434	-35489.293	0.689
52	433	-35151.277	0.677
52	431	-34926.387	0.685
52	419	-38234.27	0.678
52	426	-38638.4	0.681
52	388	-39007.184	0.675
52	432	-33535.793	0.682
52	426	-34332.57	0.721
52	408	-36317.41	0.71
52	416	-35678.477	0.692
52	425	-37662.887	0.681
52	430	-36267.49	0.671
52	426	-36260.316	0.666
52	410	-38180.215	0.681
52	418	-38595.94	0.662
52	422	-37584.793	0.675
52	385	-40348.742	0.665
52	429	-36303.55	0.662
52	424	-39001.6	0.664
52	425	-33750.613	0.681
52	428	-33028.402	0.676
52	393	-45551.254	0.68
52	386	-42416.13	0.665
52	433	-34042.58	0.667
52	383	-40039.664	0.666
52	391	-38532.848	0.658
52	398	-38015.34	0.645
52	401	-39596.914	0.669
52	430	-39705.66	0.671
52	427	-35232.27	0.666
52	400	-42021.17	0.667
52	409	-41232.973	0.665
52	417	-35371.348	0.672
52	426	-38730.75	0.661
52	435	-35939.035	0.666
