0.01	320	-49720.875	1.831
0.01	326	-48711.824	0.699
0.01	273	-55005.746	0.739
0.01	325	-50489.85	0.796
0.01	318	-51399.234	0.706
0.01	316	-48126.367	0.662
0.01	301	-49328.332	0.736
0.01	334	-46620.145	0.683
0.01	311	-52695.95	0.738
0.01	276	-50862.156	0.679
0.01	327	-47277.184	0.625
0.01	308	-49830.676	0.652
0.01	327	-50669.973	0.708
0.01	278	-50884.062	0.727
0.01	302	-50962.72	0.762
0.01	312	-50652.47	0.706
0.01	305	-52501.633	0.704
0.01	312	-51067.934	0.647
0.01	302	-49275.445	0.661
0.01	309	-49178.926	0.641
0.01	308	-49057.676	0.612
0.01	311	-54212.0	0.648
0.01	326	-49408.875	0.693
0.01	304	-49269.34	0.724
0.01	292	-49943.473	0.692
0.01	325	-50034.086	0.645
0.01	306	-51515.535	0.652
0.01	310	-52172.637	0.642
0.01	312	-47992.28	0.655
0.01	272	-53952.258	0.628
0.01	303	-49909.184	0.657
0.01	332	-47962.832	0.797
0.01	292	-50082.78	0.72
0.01	306	-48647.05	0.7
0.01	337	-50399.797	0.68
0.01	309	-49401.152	0.698
0.01	325	-50043.53	0.635
0.01	306	-54926.258	0.701
0.01	335	-50221.35	0.666
0.01	262	-51520.457	0.686
0.01	288	-50239.227	0.628
0.01	311	-50252.95	0.662
0.01	338	-48834.17	0.617
0.01	321	-48641.355	0.612
0.01	308	-51076.97	0.634
0.01	291	-50761.46	0.612
0.01	278	-51789.516	0.601
0.01	279	-51325.79	0.605
0.01	316	-49274.387	0.601
0.01	312	-53897.832	0.609
