40	319	-48009.04	0.506
40	297	-50333.23	0.571
40	326	-49299.836	0.529
40	308	-56541.938	0.516
40	306	-50677.48	0.519
40	299	-55721.344	0.512
40	305	-51643.934	0.514
40	305	-50725.445	0.506
40	307	-49596.656	0.508
40	297	-51124.555	0.505
40	297	-49242.54	0.513
40	333	-50081.355	0.509
40	304	-50514.258	0.51
40	326	-50771.336	0.509
40	309	-47868.38	0.572
40	277	-51960.586	0.554
40	298	-51003.82	0.552
40	310	-50582.688	0.561
40	319	-48763.11	0.574
40	328	-47011.633	0.554
40	350	-45139.215	0.585
40	321	-51327.004	0.522
40	329	-49383.027	0.519
40	346	-46544.3	0.501
40	316	-49433.16	0.516
40	314	-50601.387	0.534
40	324	-49183.03	0.519
40	281	-50938.312	0.51
40	314	-47084.23	0.51
40	311	-52089.402	0.515
40	307	-48319.863	0.523
40	313	-47944.66	0.521
40	304	-49882.242	0.514
40	321	-48805.24	0.515
40	302	-49261.117	0.519
40	306	-47382.957	0.515
40	294	-49009.62	0.515
40	300	-49832.473	0.523
40	305	-51544.215	0.503
40	315	-48443.26	0.493
40	319	-48271.363	0.505
40	316	-47458.45	0.518
40	339	-46682.574	0.512
40	284	-52038.0	0.505
40	319	-51683.996	0.501
40	283	-53473.79	0.506
40	283	-52551.016	0.499
40	303	-52714.09	0.492
40	302	-49989.465	0.502
40	299	-50721.453	0.512
40	314	-48365.406	0.501
40	335	-46114.47	0.501
40	317	-49000.73	0.51
40	315	-52258.312	0.513
40	307	-52823.945	0.511
40	312	-47844.52	0.501
40	329	-48994.523	0.5
40	313	-48008.715	0.509
40	314	-50016.797	0.51
40	317	-50165.4	0.512
40	304	-50106.473	0.518
40	329	-53299.176	0.515
40	278	-57083.434	0.512
40	312	-50414.07	0.504
40	307	-50478.47	0.502
40	321	-49239.54	0.51
40	303	-50661.77	0.505
40	285	-51007.152	0.509
40	333	-48160.688	0.496
40	321	-50939.176	0.509
40	328	-47977.246	0.52
40	300	-55132.312	0.498
40	318	-49930.992	0.507
40	295	-52584.344	0.505
40	321	-48217.1	0.509
40	313	-52516.11	0.511
40	305	-48660.684	0.502
40	322	-48860.34	0.508
40	302	-48301.344	0.51
40	297	-55278.426	0.511
40	295	-49411.152	0.505
40	297	-52854.48	0.505
40	273	-54724.344	0.506
40	326	-48518.316	0.5
40	309	-47870.418	0.508
40	320	-48488.91	0.507
40	295	-48377.668	0.506
40	299	-50738.29	0.524
40	267	-53699.86	0.507
40	283	-49311.543	0.505
40	317	-49325.973	0.501
40	344	-47033.71	0.511
40	281	-52435.27	0.508
40	312	-48053.23	0.5
40	291	-51741.676	0.507
40	294	-51035.63	0.499
40	296	-49913.664	0.506
40	316	-53714.594	0.5
40	331	-46888.17	0.519
40	302	-48318.04	0.519
