20	321	-48217.523	0.888
20	303	-50741.38	0.868
20	322	-47953.07	0.814
20	300	-50595.0	0.793
20	297	-51468.555	0.795
20	322	-50577.06	0.819
20	288	-52564.19	0.804
20	353	-46686.844	0.769
20	306	-51833.664	0.809
20	330	-52302.125	0.786
20	321	-47440.473	0.851
20	304	-49915.625	0.812
20	330	-47801.64	0.781
20	313	-50864.258	0.801
20	310	-49346.645	0.79
20	314	-48867.97	0.796
20	329	-48605.59	0.788
20	315	-48532.332	0.791
20	307	-50201.348	0.787
20	322	-48871.24	0.788
20	291	-50475.137	0.789
20	300	-51732.02	0.791
20	293	-58700.848	0.794
20	304	-53240.37	0.802
20	307	-50681.56	0.79
20	330	-47468.414	0.796
20	295	-50765.844	0.793
20	302	-50038.63	0.79
20	310	-50117.582	0.786
20	338	-46275.363	0.775
20	288	-50231.1	0.802
20	330	-56405.586	0.778
20	311	-49971.586	0.788
20	323	-50441.863	0.786
20	315	-48051.6	0.786
20	316	-48291.816	0.794
20	313	-49853.215	0.787
20	309	-51292.676	0.779
20	304	-48665.543	0.817
20	319	-47645.832	0.789
20	310	-51823.26	0.8
20	347	-46763.375	0.792
20	313	-48079.656	0.819
20	330	-50494.215	0.795
20	304	-50203.242	0.785
20	320	-51709.824	0.774
20	295	-50448.844	0.812
20	312	-49630.406	0.803
20	322	-51316.89	0.831
20	317	-48891.527	0.802
20	279	-50989.25	0.881
20	277	-50387.445	0.933
20	328	-47777.715	0.879
20	313	-52865.723	0.88
20	348	-44728.73	0.835
20	235	-54765.074	0.79
20	286	-51393.61	0.77
20	285	-52042.47	0.781
20	288	-50548.86	0.782
20	295	-49191.363	0.792
20	322	-47500.3	0.826
20	292	-52409.34	0.817
20	346	-47821.746	0.79
20	323	-47989.32	0.809
20	328	-49679.375	0.794
20	340	-46021.63	0.794
20	330	-51962.13	0.809
20	334	-47090.156	0.796
20	286	-51441.188	0.804
20	280	-50145.633	0.792
20	285	-53682.79	0.798
20	300	-49726.938	0.872
20	326	-50020.152	0.79
20	283	-49597.348	0.854
20	325	-50562.11	0.988
20	301	-50245.383	0.906
20	306	-55682.473	0.859
20	320	-50681.23	0.861
20	332	-48563.816	0.854
20	331	-49370.977	0.914
20	324	-51874.24	0.892
20	318	-51293.676	0.801
20	317	-49724.0	0.782
20	320	-46758.297	0.924
20	300	-49825.055	0.807
20	326	-49801.29	0.829
20	309	-51081.043	0.822
20	315	-49242.21	0.821
20	323	-47950.086	0.818
20	322	-52289.62	0.775
20	290	-48929.844	0.773
20	303	-54701.277	0.763
20	286	-51038.145	0.79
20	330	-50432.566	0.764
20	288	-50720.113	0.789
20	290	-50448.246	0.793
20	322	-49610.22	0.771
20	303	-51618.277	0.789
20	331	-48458.055	0.785
20	325	-54267.023	0.802
