0.16	302	-49691.402	0.643
0.16	295	-52359.777	0.672
0.16	302	-50477.996	0.602
0.16	280	-51136.92	0.604
0.16	304	-50094.113	0.595
0.16	307	-49925.66	0.61
0.16	327	-46937.996	0.61
0.16	311	-48013.723	0.599
0.16	323	-47039.79	0.613
0.16	307	-51285.51	0.641
0.16	300	-48414.566	0.6
0.16	297	-48739.785	0.606
0.16	357	-45904.656	0.605
0.16	321	-49748.477	0.609
0.16	323	-51316.312	0.617
0.16	314	-48470.836	0.608
0.16	324	-49312.613	0.612
0.16	274	-53750.703	0.604
0.16	319	-49479.426	0.607
0.16	279	-52230.855	0.611
0.16	280	-55184.473	0.623
0.16	266	-52879.215	0.624
0.16	322	-51760.984	0.617
0.16	347	-48250.332	0.617
0.16	341	-47178.24	0.626
0.16	346	-47151.555	0.624
0.16	345	-47128.69	0.632
0.16	324	-48785.52	0.613
0.16	302	-51251.76	0.623
0.16	308	-49593.88	0.611
0.16	304	-49501.176	0.63
0.16	342	-46161.617	0.615
0.16	333	-52693.59	0.627
0.16	315	-47114.363	0.613
0.16	321	-50067.41	0.62
0.16	302	-48703.688	0.598
0.16	301	-49666.562	0.606
0.16	325	-47340.156	0.624
0.16	314	-47898.695	0.625
0.16	304	-50056.586	0.621
0.16	299	-56746.88	0.63
0.16	333	-49033.15	0.633
0.16	315	-53779.05	0.623
0.16	314	-48598.355	0.624
0.16	317	-47736.0	0.623
0.16	289	-51262.64	0.61
0.16	324	-52151.77	0.716
0.16	302	-50291.51	0.632
0.16	333	-48069.723	0.645
0.16	306	-49613.695	0.66
