48	274	-55247.17	0.562
48	230	-69954.02	0.657
48	256	-52642.582	0.624
48	296	-49601.664	0.602
48	280	-50047.918	0.564
48	229	-49839.395	0.566
48	321	-46042.72	0.567
48	248	-52510.273	0.57
48	289	-47610.637	0.566
48	252	-52057.598	0.578
48	269	-52816.445	0.572
48	290	-50943.24	0.645
48	239	-63866.43	0.699
48	255	-49052.652	0.68
48	286	-48086.043	0.655
48	209	-60496.094	0.644
48	227	-53818.207	0.599
48	258	-54487.855	0.711
48	222	-57271.164	0.65
48	187	-57904.312	0.639
48	203	-58251.992	0.666
48	256	-51511.93	0.64
48	270	-50116.35	0.612
48	239	-57174.445	0.667
48	167	-56815.28	0.667
48	277	-46884.113	0.605
48	293	-50065.23	0.686
48	249	-52553.26	0.682
48	194	-57864.863	0.61
48	207	-68780.195	0.611
48	293	-51082.06	0.687
48	219	-68637.02	0.644
48	271	-51378.64	0.616
48	271	-56039.957	0.69
48	282	-51202.977	0.665
48	263	-53828.133	0.628
48	298	-48661.332	0.655
48	204	-55324.55	0.658
48	284	-53054.66	0.625
48	315	-50708.297	0.609
48	233	-57812.58	0.663
48	285	-58270.43	0.657
48	193	-62991.676	0.614
48	255	-50630.61	0.623
48	263	-59006.535	0.667
48	222	-57104.777	0.62
48	293	-49334.31	0.617
48	214	-53691.105	0.68
48	232	-58067.15	0.617
48	246	-55500.477	0.636
48	274	-55841.824	0.654
48	298	-52715.203	0.635
48	354	-47758.57	0.613
48	240	-56924.53	0.657
48	278	-52832.492	0.591
48	200	-56008.31	0.567
48	282	-52624.984	0.551
48	265	-53417.63	0.579
48	309	-49306.46	0.565
48	272	-52135.785	0.577
48	260	-52843.906	0.581
48	250	-52021.418	0.572
48	305	-50076.58	0.572
48	285	-52850.062	0.575
48	233	-60437.652	0.559
48	286	-50214.85	0.571
48	279	-52712.09	0.567
48	209	-52051.17	0.576
48	286	-47722.598	0.725
48	212	-73308.66	0.572
48	214	-55423.79	0.558
48	264	-51624.32	0.56
48	235	-49824.34	0.563
48	212	-54912.695	0.567
48	243	-52144.562	0.559
48	259	-52245.723	0.56
48	251	-50075.633	0.581
48	229	-56989.4	0.564
48	219	-56676.727	0.561
48	275	-51803.31	0.56
48	263	-55367.69	0.568
48	250	-50271.65	0.564
48	234	-50538.035	0.564
48	283	-49441.496	0.565
48	256	-53683.97	0.563
48	189	-54764.48	0.576
48	226	-56915.61	0.61
48	244	-51876.934	0.597
48	250	-55137.586	0.57
48	238	-53232.406	0.554
48	277	-52926.25	0.549
48	230	-58060.45	0.573
48	237	-63650.473	0.563
48	208	-57304.582	0.561
48	278	-53751.293	0.556
48	201	-57379.305	0.581
48	262	-50480.6	0.558
48	287	-50606.04	0.569
48	301	-50639.504	0.584
48	232	-52092.008	0.581
