0.14999999	299	19460.658	0.745	-3645.608
0.14999999	300	19247.982	0.899	-3681.7686
0.14999999	316	19418.062	0.705	-3400.94
0.14999999	313	19345.61	0.711	-3505.8066
0.14999999	337	19749.484	0.7	-3469.4922
0.14999999	301	17153.94	0.708	-3484.337
0.14999999	285	19625.717	0.696	-3558.4568
0.14999999	328	18532.889	0.715	-3763.8506
0.14999999	305	20652.666	0.694	-3398.412
0.14999999	319	19632.281	0.689	-3728.6865
0.14999999	302	18631.314	0.697	-3402.168
0.14999999	302	21423.293	0.702	-3475.1377
0.14999999	303	19551.945	0.696	-3503.0913
0.14999999	284	17896.44	0.679	-3596.4878
0.14999999	287	20237.66	0.705	-3788.2983
0.14999999	294	19311.553	0.689	-3663.6292
0.14999999	309	19717.516	0.688	-3464.6348
0.14999999	334	17793.936	0.71	-3562.768
0.14999999	303	24930.0	0.701	-3382.5835
0.14999999	300	21127.322	0.699	-3659.4414
0.14999999	290	19962.398	0.706	-3626.643
0.14999999	306	17680.627	0.685	-3665.3364
0.14999999	322	20786.258	0.691	-3522.6143
0.14999999	323	17301.605	0.697	-3312.0737
0.14999999	299	18476.117	0.69	-3296.6084
0.14999999	275	24188.479	0.694	-3554.6748
0.14999999	285	19104.424	0.711	-3718.0554
0.14999999	322	19677.975	0.69	-3673.0479
0.14999999	282	25967.25	0.697	-3362.9756
0.14999999	330	20104.482	0.689	-3761.7622
0.14999999	296	19922.506	0.697	-3479.2454
0.14999999	300	20238.979	0.704	-3683.3853
0.14999999	318	18780.941	0.696	-3641.4453
0.14999999	329	16256.125	0.693	-3456.439
0.14999999	285	19162.354	0.698	-3540.538
0.14999999	304	18655.533	0.687	-3713.2314
0.14999999	297	20725.688	0.692	-3639.524
0.14999999	306	17374.965	0.683	-3672.6597
0.14999999	307	18224.19	0.699	-3293.293
0.14999999	316	20755.023	0.691	-3510.2744
0.14999999	318	21725.395	0.726	-3513.9717
0.14999999	271	22094.701	0.697	-3491.1108
0.14999999	312	16931.521	0.68	-3861.0244
0.14999999	305	22888.98	0.701	-3656.564
0.14999999	324	23038.018	0.683	-3524.817
0.14999999	304	17967.004	0.697	-3458.2217
0.14999999	330	20146.588	0.694	-3483.6328
0.14999999	314	18052.236	0.702	-3546.042
0.14999999	319	18160.156	0.702	-3350.9424
0.14999999	275	21758.693	0.691	-3377.0366
0.14999999	336	19864.055	0.719	-3723.8281
0.14999999	329	17529.775	0.71	-3523.5752
0.14999999	268	20675.537	0.714	-3496.8604
0.14999999	321	17209.666	0.681	-3594.3643
0.14999999	298	21138.42	0.697	-3364.2822
0.14999999	284	19644.902	0.684	-3690.3457
0.14999999	306	19045.502	0.681	-3778.9175
0.14999999	303	18059.383	0.755	-3464.8328
0.14999999	288	19381.572	0.756	-3657.0247
0.14999999	305	18742.148	0.763	-3690.3125
0.14999999	303	20493.352	0.733	-3570.4683
0.14999999	322	20699.396	0.698	-3575.1309
0.14999999	323	17691.777	0.704	-3314.5886
0.14999999	334	17467.496	0.71	-3317.1152
0.14999999	299	17120.13	0.717	-3435.3677
0.14999999	321	18454.463	0.736	-3630.1436
0.14999999	318	18378.793	0.706	-3469.2446
0.14999999	321	18346.656	0.708	-3223.5186
0.14999999	315	17884.486	0.696	-3513.0435
0.14999999	307	19453.547	0.705	-3483.7925
0.14999999	307	17273.518	0.693	-3567.957
0.14999999	313	17128.105	0.703	-3683.2551
0.14999999	299	21235.186	0.704	-3595.757
0.14999999	273	20073.33	0.697	-3475.4443
0.14999999	313	18841.693	0.69	-3709.1963
0.14999999	291	19227.703	0.705	-3411.5073
0.14999999	314	19130.32	0.697	-3634.912
0.14999999	297	19228.736	0.708	-3542.5754
0.14999999	314	18441.39	0.706	-3567.8496
0.14999999	314	18714.463	0.7	-3499.9812
0.14999999	316	18033.48	0.702	-3490.1313
0.14999999	305	20559.236	0.695	-3389.565
0.14999999	299	24891.156	0.705	-3539.9224
0.14999999	328	19297.533	0.788	-3643.9067
0.14999999	249	23054.447	0.768	-3411.995
0.14999999	325	19395.19	0.748	-3845.5522
0.14999999	307	18944.36	0.698	-3284.0725
0.14999999	278	20173.41	0.702	-3512.5269
0.14999999	320	21017.406	0.685	-3709.6965
0.14999999	319	18714.727	0.692	-3495.106
0.14999999	303	19688.555	0.7	-3531.551
0.14999999	297	18233.914	0.701	-3613.0273
0.14999999	318	20103.516	0.713	-3750.1968
0.14999999	323	20728.916	0.719	-3566.905
0.14999999	325	17553.629	0.708	-3483.425
0.14999999	331	17300.197	0.703	-3380.9976
0.14999999	301	17628.254	0.708	-3277.351
0.14999999	276	25471.916	0.688	-3462.3022
0.14999999	316	21002.42	0.76	-3660.3394
0.14999999	277	22005.123	0.694	-3308.0254
