0.15999998	295	-53429.258	0.665	-3640.25
0.15999998	312	-51519.273	0.694	-3705.934
0.15999998	269	-51209.938	0.641	-3593.145
0.15999998	334	-46371.082	0.632	-3791.5493
0.15999998	293	-48747.02	0.626	-3461.584
0.15999998	278	-50438.59	0.639	-3633.294
0.15999998	321	-47370.11	0.63	-3612.32
0.15999998	298	-51418.22	0.631	-3564.06
0.15999998	320	-52499.223	0.631	-3521.6484
0.15999998	294	-50574.168	0.626	-3505.9204
0.15999998	325	-48809.06	0.634	-3565.649
0.15999998	305	-49471.836	0.64	-3551.858
0.15999998	287	-49327.887	0.638	-3394.5273
0.15999998	326	-50430.266	0.63	-3782.6514
0.15999998	306	-49767.465	0.632	-3383.5361
0.15999998	306	-51284.676	0.627	-3322.33
0.15999998	333	-47531.03	0.647	-3518.6765
0.15999998	310	-49817.004	0.627	-3376.034
0.15999998	309	-55684.293	0.628	-3322.2317
0.15999998	303	-52691.832	0.631	-3562.3206
0.15999998	337	-47638.203	0.639	-3582.108
0.15999998	316	-50841.08	0.648	-3538.33
0.15999998	291	-52787.15	0.764	-3565.719
0.15999998	301	-51554.88	0.627	-3690.4023
0.15999998	328	-50757.586	0.639	-3565.628
0.15999998	313	-47943.984	0.621	-3261.4663
0.15999998	338	-47953.23	0.631	-3422.6807
0.15999998	345	-47709.164	0.64	-3458.9192
0.15999998	298	-50037.293	0.64	-3373.0576
0.15999998	330	-49788.15	0.628	-3616.9287
0.15999998	309	-54451.254	0.63	-3271.525
0.15999998	333	-50159.77	0.627	-3658.7185
0.15999998	296	-56056.14	0.63	-3213.75
0.15999998	297	-52329.566	0.628	-3730.285
0.15999998	307	-49724.973	0.624	-3743.2231
0.15999998	280	-50251.637	0.64	-3718.1523
0.15999998	322	-48057.91	0.631	-3864.433
0.15999998	283	-51641.645	0.639	-3514.9753
0.15999998	330	-49539.57	0.621	-3749.504
0.15999998	272	-52373.098	0.644	-3447.2114
0.15999998	309	-51458.492	0.62	-3725.5015
0.15999998	319	-47560.0	0.631	-3562.8228
0.15999998	333	-46286.52	0.644	-3463.2302
0.15999998	344	-50674.79	0.64	-3364.3638
0.15999998	314	-48959.97	0.643	-3553.5115
0.15999998	336	-48778.535	0.636	-3587.8552
0.15999998	285	-49446.01	0.655	-3424.2322
0.15999998	305	-52322.285	0.636	-3777.8618
0.15999998	332	-48407.664	0.636	-3743.2168
0.15999998	304	-51830.664	0.642	-3545.33
