0.1	328	19844.611	0.73	-3483.1045
0.1	301	19498.668	0.689	-3412.9536
0.1	300	21153.428	0.655	-3483.2896
0.1	301	19014.89	0.654	-3597.4116
0.1	326	19161.31	0.672	-3442.1692
0.1	314	19304.225	0.66	-3417.3647
0.1	305	17302.818	0.668	-3606.046
0.1	306	20449.678	0.659	-3409.857
0.1	269	20663.54	0.661	-3410.718
0.1	303	18535.164	0.652	-3767.5435
0.1	277	19441.668	0.653	-3525.693
0.1	327	17033.957	0.662	-3496.5576
0.1	336	17890.9	0.678	-3285.3408
0.1	304	20642.385	0.677	-3317.8127
0.1	306	20723.473	0.657	-3539.0278
0.1	301	20663.457	0.648	-3581.1487
0.1	286	17894.393	0.647	-3598.558
0.1	326	20474.531	0.651	-3702.59
0.1	278	19749.266	0.643	-3581.2568
0.1	304	20010.96	0.656	-3809.685
0.1	278	19269.605	0.691	-3663.5508
0.1	300	20375.07	0.643	-3776.7942
0.1	281	18946.805	0.659	-3631.1453
0.1	331	16014.336	0.661	-3696.9766
0.1	332	18130.602	0.681	-3452.6763
0.1	316	15877.102	0.679	-3526.3528
0.1	279	20180.236	0.673	-3574.7407
0.1	291	20230.357	0.648	-3672.1895
0.1	317	17997.93	0.684	-3642.1016
0.1	335	17670.64	0.659	-3649.3992
0.1	286	18113.326	0.668	-3376.5776
0.1	278	23528.463	0.671	-3492.609
0.1	315	18686.91	0.747	-3670.979
0.1	289	19442.773	0.664	-3429.3818
0.1	308	18127.049	0.645	-3721.7695
0.1	320	19318.44	0.666	-3552.1226
0.1	267	21085.201	0.672	-3448.1365
0.1	312	19538.316	0.651	-3721.4292
0.1	314	19598.404	0.668	-3426.2817
0.1	267	20099.15	0.907	-3456.197
0.1	308	18955.354	0.652	-3733.8237
0.1	324	17394.664	0.662	-3322.6187
0.1	297	20733.137	0.682	-3350.093
0.1	336	19869.53	0.661	-3607.8667
0.1	310	21012.932	0.657	-3272.6553
0.1	295	19748.938	0.666	-3519.457
0.1	322	19268.084	0.684	-3613.9326
0.1	301	18038.693	0.672	-3542.417
0.1	294	18173.814	0.678	-3292.7195
0.1	296	18186.783	0.659	-3699.3906
0.1	307	21031.111	0.694	-3699.2324
0.1	303	17320.592	0.671	-3527.068
0.1	300	19185.334	0.674	-3489.2817
0.1	297	16837.217	0.672	-3629.15
0.1	330	18336.816	0.661	-3498.1665
0.1	300	19797.914	0.675	-3219.3245
0.1	285	16938.729	0.667	-3663.873
0.1	293	18434.59	0.638	-3673.912
0.1	304	25018.826	0.65	-3550.1655
0.1	274	21097.332	0.662	-3729.7686
0.1	311	24028.953	0.641	-3672.3062
0.1	316	23762.078	0.657	-3486.3804
0.1	296	20575.25	0.663	-3450.0269
0.1	288	19321.227	0.656	-3723.2988
0.1	286	20337.129	0.654	-3687.396
0.1	288	20916.324	0.647	-3592.5322
0.1	318	16545.844	0.646	-3706.12
0.1	297	18761.3	0.663	-3419.1938
0.1	318	19355.355	0.652	-3393.3755
0.1	309	27040.434	0.662	-3426.588
0.1	318	19475.254	0.658	-3626.916
0.1	316	16150.961	0.668	-3612.48
0.1	309	22693.871	0.655	-3521.2783
0.1	323	18891.053	0.65	-3686.817
0.1	279	20520.396	0.66	-3322.6523
0.1	309	20958.693	0.653	-3700.5635
0.1	298	17728.553	0.658	-3394.1904
0.1	328	19290.402	0.653	-3585.3584
0.1	312	18601.912	0.665	-3430.7517
0.1	301	19650.502	0.645	-3314.2026
0.1	315	17545.533	0.678	-3449.585
0.1	298	21939.523	0.672	-3415.7812
0.1	287	19699.568	0.663	-3580.146
0.1	330	19056.984	0.663	-3682.3867
0.1	306	21042.338	0.68	-3396.8672
0.1	331	17133.143	0.671	-3576.2437
0.1	275	18576.787	0.674	-3446.5361
0.1	290	19828.914	0.66	-3545.7295
0.1	287	19987.865	0.643	-3677.3877
0.1	304	22877.262	0.667	-3553.4756
0.1	277	20742.55	0.643	-3550.1548
0.1	344	17927.795	0.652	-3744.3828
0.1	298	20486.865	0.67	-3447.5464
0.1	280	21820.35	0.649	-3655.6685
0.1	300	20558.812	0.655	-3679.228
0.1	296	19128.496	0.66	-3508.2886
0.1	321	17413.18	0.67	-3606.9316
0.1	298	20509.432	0.671	-3456.0913
0.1	294	22404.842	0.646	-3551.1682
0.1	297	21513.023	0.753	-3684.8633
