94	338	-37731.145
94	335	-37231.89
94	270	-41965.844
94	314	-38848.613
94	308	-39030.305
94	354	-35430.316
94	325	-36819.26
94	279	-38910.766
94	337	-36560.496
94	361	-34683.02
94	322	-38194.51
94	314	-41955.37
94	319	-38398.56
94	344	-35720.58
94	342	-35860.395
94	282	-41201.684
94	316	-39625.39
94	339	-38256.727
94	353	-35053.6
94	344	-44942.457
94	330	-36758.25
94	377	-32181.947
94	326	-38306.395
94	364	-32990.508
94	333	-33837.86
94	357	-37593.242
94	296	-39818.01
94	314	-38188.418
94	318	-37976.023
94	351	-34752.55
94	367	-34288.656
94	317	-39717.312
94	336	-35654.684
94	345	-41601.574
94	327	-37060.242
94	309	-40484.805
94	353	-36247.105
94	327	-36798.945
94	339	-37030.613
94	310	-38829.84
94	326	-35810.195
94	332	-38451.547
94	341	-37457.227
94	335	-37194.06
94	320	-38246.98
94	320	-38693.867
94	357	-35525.047
94	323	-42572.836
94	299	-38599.305
94	359	-35067.832
94	314	-37504.074
94	348	-34108.566
94	326	-37538.184
94	340	-39180.785
94	351	-32917.348
94	333	-38274.14
94	350	-34744.625
94	341	-35197.29
94	304	-40235.1
94	368	-33781.016
94	350	-36307.41
94	325	-37959.57
94	365	-35422.13
94	369	-34220.45
94	306	-41685.02
94	344	-38659.562
94	349	-33861.04
94	349	-38705.95
94	334	-37977.254
94	348	-35386.02
94	321	-36669.176
94	362	-34150.617
94	305	-38807.543
94	351	-36189.145
94	317	-38234.156
94	345	-36452.957
94	326	-40184.598
94	281	-42963.227
94	359	-35583.445
94	302	-40500.99
94	317	-39558.27
94	292	-42203.68
94	327	-38083.242
94	350	-35695.51
94	338	-37810.49
94	354	-37167.996
94	344	-35157.46
94	315	-38283.35
94	354	-34642.695
94	360	-35150.395
94	337	-34858.09
94	301	-40650.273
94	322	-38387.184
94	349	-36256.727
94	322	-39211.477
94	319	-38251.555
94	313	-37689.367
94	325	-41163.293
94	319	-38175.016
94	334	-36695.19
