79	348	-36118.22
79	332	-38018.08
79	354	-34800.27
79	345	-35458.22
79	384	-32348.186
79	351	-36387.35
79	345	-35329.37
79	368	-36664.617
79	356	-36225.953
79	307	-39350.918
79	295	-37842.3
79	352	-36332.664
79	348	-34486.555
79	328	-39339.742
79	323	-38755.316
79	354	-36384.473
79	321	-37980.086
79	344	-35437.676
79	340	-37389.645
79	350	-38167.17
79	340	-35215.242
79	311	-48362.3
79	303	-37846.508
79	335	-34843.6
79	287	-46735.016
79	333	-37422.02
79	323	-37374.13
79	363	-34669.375
79	365	-32744.271
79	353	-36270.742
79	319	-41833.05
79	354	-35119.656
79	331	-39721.43
79	333	-36534.254
79	358	-37976.57
79	339	-35673.56
79	354	-32968.867
79	362	-33413.33
79	327	-39219.426
79	327	-38128.55
79	347	-34630.082
79	323	-39625.15
79	362	-37916.02
79	331	-40917.605
79	355	-36929.715
79	323	-44983.1
79	367	-35462.715
79	359	-36035.504
79	344	-38192.453
79	322	-38576.402
79	345	-34484.652
79	351	-37761.02
79	340	-36960.926
79	311	-41735.945
79	326	-37696.203
79	337	-36505.656
79	338	-34349.84
79	340	-39661.816
79	317	-39630.574
79	289	-42426.055
79	266	-42816.83
79	328	-40683.754
79	361	-35555.793
79	310	-40024.582
79	329	-39017.9
79	312	-39503.676
79	373	-33963.03
79	328	-40736.56
79	331	-39125.863
79	326	-36911.99
79	379	-32567.75
79	321	-43686.54
79	313	-40454.688
79	272	-42918.324
79	313	-39123.23
79	366	-38163.29
79	338	-40603.098
79	313	-40512.332
79	344	-37625.234
79	352	-31954.863
79	329	-40892.26
79	352	-34247.48
79	364	-33804.516
79	344	-37648.266
79	370	-35719.695
79	356	-32482.973
79	366	-37820.336
79	336	-39576.113
79	351	-36008.39
79	355	-32173.055
79	343	-37609.76
79	321	-40427.715
79	369	-34868.72
79	372	-32613.605
79	306	-43709.465
79	341	-38331.54
79	313	-38885.953
79	323	-39510.176
79	316	-40062.742
79	320	-37220.86
