60	338	-38367.45
60	309	-40790.688
60	358	-36388.496
60	352	-36943.543
60	301	-39958.676
60	280	-36971.14
60	320	-37972.316
60	341	-43207.637
60	284	-40881.86
60	334	-38362.43
60	296	-39460.734
60	312	-41058.035
60	330	-39380.184
60	367	-34675.734
60	294	-39994.777
60	305	-43053.133
60	353	-38389.47
60	372	-31851.66
60	358	-33205.992
60	333	-36994.895
60	313	-39179.668
60	346	-35012.18
60	333	-36092.54
60	303	-37753.668
60	342	-48516.137
60	308	-37222.59
60	336	-38478.785
60	329	-39849.133
60	339	-36215.17
60	372	-37161.047
60	354	-34078.375
60	347	-35304.816
60	329	-37131.82
60	338	-37035.824
60	358	-34738.035
60	325	-40357.887
60	342	-38621.62
60	315	-41758.117
60	311	-41349.008
60	331	-36735.94
60	299	-38770.965
60	349	-32928.64
60	359	-37312.875
60	309	-39081.156
60	372	-35698.543
60	314	-41441.6
60	356	-36012.566
60	351	-34897.496
60	308	-40552.395
60	312	-40801.07
60	345	-35057.49
60	305	-38273.91
60	346	-35954.82
60	360	-36014.297
60	317	-41568.02
60	314	-37468.336
60	297	-38182.203
60	324	-35977.26
60	321	-40922.027
60	318	-43771.754
60	373	-36294.992
60	343	-39881.992
60	335	-39384.406
60	296	-46267.89
60	342	-39099.22
60	354	-35528.805
60	308	-37625.562
60	339	-38525.367
60	310	-42237.164
60	288	-41910.8
60	351	-36323.855
60	318	-35973.742
60	363	-43510.066
60	357	-33460.297
60	323	-48693.254
60	331	-39326.73
60	368	-36010.492
60	344	-35639.094
60	302	-42708.55
60	294	-39440.29
60	346	-35280.195
60	351	-36641.715
60	333	-39209.285
60	342	-36600.695
60	335	-37339.76
60	348	-37354.832
60	331	-38080.547
60	342	-37449.62
60	352	-36379.145
60	339	-39247.52
60	377	-32229.146
60	350	-36910.227
60	336	-38483.66
60	357	-37122.37
60	333	-39414.492
60	340	-39162.18
60	365	-37241.17
60	325	-38459.156
60	349	-39776.363
60	315	-38607.21
