39	332	-42462.66
39	343	-35752.95
39	339	-37548.332
39	358	-33277.062
39	293	-39938.47
39	334	-35911.273
39	349	-37103.74
39	310	-43701.547
39	332	-38266.285
39	336	-44622.4
39	321	-39017.242
39	300	-42458.76
39	357	-35790.21
39	314	-40011.28
39	344	-32515.32
39	334	-39719.06
39	341	-37128.07
39	339	-38710.145
39	381	-34906.824
39	368	-34638.836
39	361	-34230.438
39	321	-37949.484
39	334	-37119.01
39	348	-37952.336
39	330	-35780.938
39	362	-38533.57
39	297	-39318.9
39	347	-36204.75
39	358	-35621.258
39	347	-36675.434
39	311	-40626.402
39	346	-38034.57
39	371	-34118.625
39	338	-38003.85
39	271	-42656.332
39	318	-38492.246
39	312	-41529.94
39	329	-38279.42
39	344	-35142.54
39	250	-42979.863
39	327	-35066.47
39	337	-36456.777
39	328	-38574.87
39	358	-34816.414
39	356	-33647.285
39	342	-37076.18
39	350	-39126.637
39	335	-36474.188
39	340	-40718.965
39	317	-45721.223
39	361	-33674.926
39	325	-37717.89
39	380	-33450.38
39	348	-35701.707
39	342	-35586.03
39	373	-36306.227
39	374	-34850.54
39	362	-35962.453
39	366	-36475.383
39	368	-31252.002
39	363	-37400.242
39	284	-40733.65
39	354	-32681.646
39	300	-45079.02
39	313	-38473.492
39	301	-39612.406
39	282	-41551.305
39	327	-40332.645
39	333	-37100.434
39	309	-43193.395
39	339	-37647.29
39	365	-34191.19
39	331	-48649.008
39	326	-37862.64
39	328	-40098.008
39	347	-36635.426
39	342	-43280.07
39	350	-36327.43
39	311	-38947.797
39	318	-40318.734
39	349	-37451.297
39	295	-39395.637
39	347	-34976.535
39	282	-42709.383
39	355	-33142.727
39	322	-37262.727
39	332	-39212.246
39	372	-36621.32
39	340	-37568.477
39	346	-37137.387
39	336	-38012.8
39	373	-33053.895
39	321	-37098.105
39	348	-39987.867
39	293	-40594.88
39	320	-40356.273
39	324	-42673.125
39	327	-36620.99
39	326	-38436.02
39	308	-40782.67
