15	279	-51832.715	0.21
15	346	-46755.133	0.245
15	358	-44855.938	0.212
15	255	-51213.46	0.213
15	301	-49956.402	0.208
15	307	-50634.31	0.213
15	308	-51915.625	0.219
15	281	-52862.44	0.21
15	323	-47861.152	0.198
15	310	-48927.31	0.207
15	271	-50950.375	0.197
15	314	-50299.95	0.207
15	317	-46321.15	0.198
15	334	-48597.156	0.196
15	300	-53329.51	0.197
15	295	-58460.83	0.209
15	275	-52128.7	0.188
15	289	-52249.348	0.195
15	295	-51574.863	0.195
15	285	-51172.97	0.213
15	320	-48160.367	0.205
15	319	-50340.96	0.204
15	325	-47439.13	0.198
15	299	-49577.016	0.195
15	298	-50833.617	0.19
15	308	-50028.613	0.189
15	291	-50964.215	0.203
15	321	-51156.836	0.195
15	349	-45236.87	0.191
15	303	-50967.18	0.189
15	310	-50904.117	0.19
15	319	-49038.086	0.19
15	322	-49687.047	0.193
15	293	-50377.473	0.192
15	320	-51312.746	0.214
15	285	-50526.52	0.196
15	317	-49023.426	0.184
15	300	-50135.668	0.206
15	298	-47952.56	0.19
15	332	-48966.195	0.195
15	299	-52025.3	0.229
15	331	-48947.863	0.216
15	309	-49655.1	0.191
15	279	-52859.176	0.203
15	310	-49809.215	0.197
15	315	-50681.832	0.226
15	291	-52056.18	0.214
15	308	-51832.49	0.219
15	299	-50939.06	0.203
15	321	-51297.28	0.192
15	297	-52313.863	0.193
15	299	-53170.125	0.198
15	293	-52843.35	0.192
15	274	-52359.72	0.191
15	292	-50921.305	0.193
15	295	-51086.61	0.192
15	319	-52715.645	0.191
15	314	-49346.125	0.196
15	316	-50341.56	0.196
15	299	-48297.81	0.199
15	315	-48359.445	0.199
15	260	-53265.4	0.205
15	298	-53673.445	0.194
15	301	-51596.867	0.218
15	313	-51667.457	0.223
15	324	-51237.08	0.191
15	320	-50294.504	0.2
15	326	-48379.305	0.193
15	280	-49799.832	0.206
15	334	-51030.254	0.191
15	294	-50957.31	0.185
15	291	-49999.17	0.19
15	297	-50434.695	0.188
15	306	-50512.61	0.188
15	288	-55202.656	0.192
15	323	-50910.055	0.188
15	322	-49314.58	0.186
15	311	-52558.766	0.187
15	346	-47005.15	0.188
15	338	-45980.016	0.194
15	309	-49146.434	0.188
15	291	-49921.74	0.189
15	324	-49500.043	0.189
15	301	-49970.62	0.186
15	306	-50635.234	0.188
15	324	-48862.38	0.187
15	263	-52806.42	0.188
15	306	-49917.934	0.185
15	334	-50335.035	0.193
15	312	-50236.74	0.191
15	292	-53385.41	0.191
15	302	-51090.906	0.191
15	323	-56068.562	0.191
15	306	-51782.535	0.197
15	329	-49306.727	0.195
15	286	-51811.86	0.192
15	320	-48832.426	0.191
15	320	-49964.23	0.194
15	318	-49482.94	0.192
15	314	-47947.367	0.195
