50	326	-42916.49
50	308	-40791.96
50	379	-35226.54
50	380	-33855.164
50	323	-39180.76
50	336	-37778.5
50	329	-39083.113
50	312	-39631.137
50	363	-37696.34
50	348	-36227.79
50	352	-35773.06
50	311	-38630.16
50	333	-38457.145
50	364	-40995.04
50	300	-41657.207
50	332	-37208.867
50	340	-38835.688
50	306	-37703.22
50	344	-35130.06
50	374	-37125.03
50	360	-37434.39
50	336	-35251.555
50	299	-39012.035
50	313	-38120.55
50	336	-37762.875
50	306	-40213.51
50	340	-36981.562
50	342	-37513.887
50	322	-37167.895
50	309	-37424.58
50	343	-36297.4
50	304	-37978.195
50	308	-42579.062
50	348	-38156.207
50	340	-39698.812
50	367	-32515.73
50	270	-46453.625
50	341	-37739.613
50	333	-40212.832
50	329	-37265.316
50	312	-37942.24
50	346	-35024.367
50	361	-36668.492
50	308	-39307.64
50	323	-38858.34
50	367	-33773.99
50	323	-39412.22
50	343	-34527.133
50	312	-38715.41
50	339	-35757.918
50	338	-37130.98
50	304	-39486.99
50	325	-39190.336
50	335	-38736.285
50	340	-38890.332
50	376	-33725.617
50	364	-36386.953
50	319	-40047.18
50	299	-39567.66
50	354	-34804.793
50	323	-36894.92
50	331	-36971.33
50	350	-42020.164
50	337	-40496.74
50	340	-38434.184
50	351	-37657.24
50	294	-39443.043
50	365	-33279.66
50	335	-39266.93
50	316	-40212.8
50	339	-40693.75
50	344	-37251.13
50	364	-32383.709
50	334	-36204.44
50	312	-42759.05
50	331	-39865.72
50	311	-40432.08
50	346	-37486.973
50	344	-37520.31
50	336	-34691.26
50	351	-36867.793
50	328	-39553.24
50	344	-36469.914
50	328	-36734.695
50	281	-42058.79
50	303	-42681.754
50	308	-37250.727
50	359	-35598.793
50	314	-37884.285
50	315	-39174.246
50	328	-37638.406
50	353	-34397.36
50	353	-36555.39
50	340	-37907.215
50	332	-38777.375
50	357	-34914.324
50	326	-40023.09
50	337	-35064.836
50	344	-34635.164
50	362	-35315.31
