0.0	287	19662.922	0.661	-3068.8052
0.0	312	18653.723	0.686	-3684.862
0.0	324	17799.174	0.652	-3482.625
0.0	308	22917.549	0.645	-3305.086
0.0	319	21136.562	0.654	-3605.4468
0.0	289	19925.627	0.691	-3551.2231
0.0	304	19489.06	0.638	-3705.2979
0.0	300	19387.336	0.64	-3435.8398
0.0	334	17325.121	0.637	-3682.0244
0.0	324	18114.93	0.649	-3403.0066
0.0	297	18100.676	0.656	-3457.2314
0.0	306	17918.586	0.626	-3397.711
0.0	319	17420.691	0.616	-3536.2852
0.0	322	20749.732	0.634	-3434.2764
0.0	321	22848.213	0.635	-3473.435
0.0	297	21308.62	0.647	-3491.324
0.0	324	25113.395	0.636	-3519.1946
0.0	284	19671.955	0.646	-3564.3354
0.0	300	19767.498	0.642	-3682.6235
0.0	282	21987.959	0.633	-3417.6924
0.0	318	21991.19	0.632	-3757.3545
0.0	295	19317.703	0.636	-3376.9768
0.0	318	19549.305	0.636	-3547.967
0.0	317	19755.65	0.64	-3502.7495
0.0	322	18682.092	0.649	-3733.3953
0.0	306	21117.312	0.648	-3554.169
0.0	282	20830.645	0.632	-3615.7043
0.0	320	17397.83	0.631	-3745.7405
0.0	301	16914.148	0.645	-3657.836
0.0	273	22131.613	0.632	-3453.0469
0.0	303	18641.691	0.635	-3574.2197
0.0	318	18199.805	0.637	-3657.3384
0.0	269	20302.488	0.634	-3554.0088
0.0	272	16977.736	0.622	-3792.8706
0.0	343	19163.793	0.615	-3825.4048
0.0	335	17268.385	0.652	-3437.3416
0.0	332	19595.361	0.773	-3330.4277
0.0	293	18519.096	0.641	-3208.734
0.0	281	21693.514	0.629	-3580.8442
0.0	294	20144.951	0.629	-3739.975
0.0	347	19112.656	0.64	-3585.3271
0.0	323	16508.076	0.634	-3376.6729
0.0	304	19920.723	0.658	-3494.8257
0.0	316	18952.598	0.631	-3629.0264
0.0	334	19042.861	0.629	-3558.7136
0.0	308	18830.354	0.641	-3530.2117
0.0	281	18458.363	0.633	-3448.8445
0.0	281	21029.084	0.638	-3675.8945
0.0	319	18578.09	0.637	-3756.2651
0.0	307	18342.725	0.648	-3506.6694
0.0	299	19214.887	0.654	-3560.983
0.0	316	18596.633	0.648	-3684.7498
0.0	316	21936.867	0.63	-3458.247
0.0	309	19178.69	0.669	-3410.6743
0.0	302	24530.936	0.637	-3574.18
0.0	313	18291.025	0.645	-3552.6106
0.0	295	20573.62	0.646	-3420.495
0.0	329	18493.889	0.634	-3710.158
0.0	290	20236.348	0.662	-3534.7402
0.0	331	19431.402	0.658	-3529.4854
0.0	313	19917.059	0.664	-3469.3271
0.0	294	19613.82	0.67	-3404.884
0.0	294	19297.697	0.675	-3565.3643
0.0	300	19148.297	0.677	-3745.1519
0.0	319	18586.242	0.653	-3533.8564
0.0	308	19029.871	0.638	-3602.3342
0.0	294	20069.148	0.626	-3674.3118
0.0	329	19772.354	0.63	-3622.4265
0.0	301	19919.45	0.646	-3539.0122
0.0	318	17173.377	0.628	-3669.2622
0.0	321	21180.979	0.626	-3496.1196
0.0	300	18595.904	0.64	-3371.9287
0.0	286	18084.91	0.658	-3463.315
0.0	323	20619.707	0.616	-3505.5066
0.0	302	18701.457	0.642	-3453.5227
0.0	297	17462.059	0.628	-3690.8892
0.0	310	21125.898	0.629	-3632.9517
0.0	286	19926.459	0.641	-3418.53
0.0	337	17891.611	0.63	-3709.9307
0.0	310	20525.836	0.645	-3502.785
0.0	337	20087.398	0.628	-3533.7017
0.0	279	20654.291	0.64	-3425.0044
0.0	306	18630.727	0.617	-3684.1753
0.0	353	22122.266	0.636	-3458.8718
0.0	326	18926.002	0.639	-3290.5283
0.0	312	18436.053	0.642	-3543.2803
0.0	294	18280.848	0.63	-3418.0742
0.0	304	19984.39	0.625	-3608.101
0.0	272	18821.297	0.627	-3521.9333
0.0	282	20124.684	0.609	-3660.7986
0.0	279	20041.137	0.627	-3821.0122
0.0	316	19132.676	0.63	-3786.7585
0.0	268	19520.777	0.63	-3484.8682
0.0	297	20019.637	0.627	-3706.0261
0.0	327	18801.11	0.636	-3535.1296
0.0	289	18770.332	0.645	-3617.9478
0.0	304	17138.395	0.618	-3692.3306
0.0	313	18215.812	0.636	-3591.908
0.0	295	19733.457	0.633	-3570.28
0.0	324	19358.137	0.635	-3571.4556
