90	318	-40052.555
90	319	-40017.008
90	315	-40806.42
90	326	-38195.664
90	321	-39231.01
90	350	-36989.33
90	335	-36983.883
90	327	-38928.09
90	355	-35766.05
90	311	-37846.33
90	314	-39547.438
90	333	-38978.63
90	385	-31114.396
90	290	-41574.76
90	316	-40351.617
90	359	-39691.473
90	316	-40035.08
90	321	-37976.68
90	300	-38726.77
90	289	-39288.97
90	304	-41761.582
90	355	-35828.86
90	334	-36972.71
90	340	-36112.367
90	303	-45014.867
90	338	-38987.56
90	341	-41443.86
90	346	-37722.87
90	364	-32617.16
90	338	-36712.48
90	359	-33347.133
90	386	-40292.332
90	310	-40925.062
90	401	-30324.164
90	345	-38606.61
90	345	-35883.74
90	352	-38044.406
90	315	-39762.43
90	342	-38493.91
90	315	-38034.523
90	342	-38108.445
90	334	-37983.734
90	347	-40610.26
90	363	-37786.48
90	357	-36857.52
90	330	-37347.953
90	361	-35592.86
90	380	-34740.51
90	340	-40984.97
90	258	-42306.99
90	328	-36341.18
90	286	-40356.156
90	369	-33060.16
90	356	-37166.645
90	344	-39448.25
90	288	-44525.395
90	362	-33061.367
90	353	-36023.332
90	378	-31533.23
90	299	-49052.562
90	372	-35906.21
90	351	-35576.465
90	288	-41011.4
90	314	-39916.805
90	308	-39205.977
90	317	-41684.586
90	335	-40976.723
90	336	-37344.273
90	312	-44745.312
90	324	-40740.746
90	313	-37974.598
90	348	-41065.3
90	344	-35632.93
90	299	-40925.684
90	330	-39720.04
90	362	-36080.598
90	328	-39181.473
90	338	-35216.97
90	342	-35675.67
90	349	-36148.23
90	327	-38480.39
90	265	-42600.28
90	335	-41546.15
90	346	-38116.766
90	367	-33663.184
90	312	-39133.848
90	349	-32714.615
90	323	-36867.902
90	306	-44478.547
90	319	-37736.35
90	360	-36329.516
90	341	-32987.176
90	367	-33009.246
90	313	-43947.14
90	363	-34587.582
90	359	-35775.117
90	345	-35706.938
90	327	-35721.934
90	338	-39104.734
90	358	-36962.992
