74	327	-38697.89
74	343	-35362.25
74	321	-37172.547
74	315	-38376.348
74	374	-32565.488
74	349	-34720.13
74	372	-34325.047
74	345	-37771.418
74	359	-34159.406
74	332	-36800.926
74	314	-40025.293
74	357	-33752.168
74	359	-34009.2
74	352	-37133.266
74	290	-42525.727
74	334	-37540.773
74	319	-37597.86
74	324	-42240.33
74	321	-38205.21
74	362	-35183.645
74	351	-34783.223
74	306	-40374.63
74	349	-33344.074
74	343	-37132.656
74	317	-39038.68
74	348	-37780.723
74	361	-32541.611
74	284	-41294.754
74	310	-37283.168
74	333	-42077.664
74	283	-40374.113
74	373	-33337.676
74	329	-38464.324
74	335	-35203.55
74	363	-39212.914
74	350	-37035.78
74	351	-35425.504
74	309	-38530.55
74	310	-40434.918
74	327	-38514.77
74	337	-38198.707
74	357	-34572.004
74	341	-36963.45
74	346	-36467.816
74	322	-37840.613
74	372	-32900.105
74	325	-39665.473
74	337	-40978.703
74	360	-37882.26
74	356	-36193.83
74	282	-42829.332
74	361	-36319.85
74	341	-35064.2
74	329	-39328.406
74	350	-35891.57
74	343	-35627.254
74	313	-40140.688
74	346	-35356.33
74	344	-40155.42
74	361	-36353.715
74	355	-35276.47
74	310	-46554.375
74	322	-38228.984
74	355	-34868.83
74	342	-36705.023
74	374	-32060.336
74	322	-38689.812
74	329	-38852.934
74	347	-37290.28
74	298	-41054.14
74	314	-39731.5
74	373	-33502.656
74	334	-41077.906
74	338	-38838.86
74	331	-38594.67
74	353	-39195.535
74	316	-40143.555
74	375	-33935.94
74	364	-33653.055
74	339	-39312.664
74	342	-37162.99
74	315	-40201.875
74	354	-37388.67
74	350	-38711.434
74	347	-36303.902
74	330	-38643.652
74	369	-31765.684
74	328	-39113.72
74	356	-36405.87
74	317	-36829.844
74	310	-38920.367
74	343	-49834.61
74	313	-37569.32
74	322	-38828.625
74	304	-39469.57
74	341	-37899.05
74	322	-42680.297
74	311	-35423.01
74	342	-36917.793
74	349	-40069.73
